age,age group,gender,income/month,account balance,loyalty score,education level,Facebook,Twitter,Email,Instagram,prev campaign success,total_withdrawals,total_deposits,net_transaction,transaction_count,housing,loan,job grouped_retired,job grouped_self employed/entrepreneur,job grouped_student,job grouped_unemployed,job grouped_unknown,job grouped_white collar,marital_married,marital_single,Cluster,PCA1,PCA2
40,2,1,5078,1732,339,0,1,1,1,1,1,7551.72,9574.78,2023.06,5,0,0,0,0,0,0,0,1,1,0,0,0.758850233222284,-0.1283489918213776
30,1,1,4185,3353,784,3,0,1,1,0,0,4784.96,0.0,-4784.96,1,0,0,0,0,0,0,0,1,0,0,3,-1.6739167415999354,-1.299501784036976
48,2,1,10593,4038,506,3,1,0,0,1,0,8854.88,0.0,-8854.88,3,1,0,0,0,0,0,0,0,1,0,0,-1.2188714200785742,0.26886062561312474
45,2,0,10586,6047,387,3,1,0,0,0,1,2293.06,9187.08,6894.02,3,1,0,0,0,0,0,0,1,1,0,1,0.21371789315842826,0.07891497548522523
35,1,1,13457,9072,954,3,0,1,0,0,1,2151.94,5566.21,3414.27,2,1,0,0,0,0,0,0,1,1,0,3,-0.5711553890974885,-0.9699094732056386
45,2,0,8532,9934,680,2,0,0,1,1,0,7862.99,8541.97,678.98,5,0,0,0,0,0,0,0,0,0,1,0,0.658771434848603,-0.19001905645895015
54,3,0,12370,4575,428,2,1,1,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,-1.9240056540280561,1.011438874990882
57,3,1,10404,556,849,1,0,1,1,1,0,0.0,2931.52,2931.52,1,1,0,0,0,0,0,0,1,0,1,1,-1.150465268843409,0.8070239061373621
54,3,1,6671,633,683,2,1,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,-1.8533120514432855,0.7375106451228218
42,2,0,5693,1277,59,0,0,1,1,0,1,0.0,13092.3,13092.3,2,1,0,0,0,0,0,0,0,1,0,2,0.557338199765418,-0.06628419848476788
21,0,1,7118,9558,832,1,1,0,0,0,0,5090.81,5200.23,109.42,5,1,0,0,0,0,0,0,0,1,0,3,0.1403747443335384,-2.094156267998762
29,0,1,4723,3282,169,3,0,1,0,0,0,7745.04,17504.45,9759.41,6,1,0,0,0,0,0,0,0,1,0,2,2.2165600202158604,-1.617817240752399
49,2,0,14129,3085,32,3,1,1,1,1,1,4525.79,8199.76,3673.97,6,0,0,0,0,0,0,0,1,0,0,0,0.9078736570780206,0.15946891898609572
24,0,0,8689,1083,267,2,1,0,0,1,1,2393.85,0.0,-2393.85,1,1,0,0,0,0,0,0,0,1,0,3,-1.6316107665644954,-1.9673415592441423
67,4,0,14859,5895,485,0,0,1,0,1,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,0,1,-1.9349208329104393,2.0921531582658917
28,0,1,12239,7988,970,2,1,1,0,1,1,3995.4,8272.39,4276.99,2,1,0,0,0,0,0,0,1,0,1,3,-0.08022480896190284,-2.1308038336109134
60,4,1,7551,6828,947,3,0,0,1,1,1,4658.19,7597.77,2939.58,3,1,0,0,0,0,0,0,0,0,0,1,-0.04443027242076812,1.7167793728759322
23,0,0,12263,2125,804,0,1,1,1,1,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,3,-1.876205063910965,-2.1260324655919476
55,3,1,4758,4588,503,3,0,1,0,1,1,4962.15,0.0,-4962.15,1,1,0,0,0,0,0,0,0,1,0,1,-1.7000321230733537,1.101681071886891
25,0,0,7367,2800,895,2,0,1,1,0,0,10405.05,19635.34,9230.29,5,0,1,0,0,0,0,0,0,1,0,2,2.2281440138646333,-1.8349807720568485
29,0,0,14596,6092,98,3,0,1,0,0,1,1745.58,15055.74,13310.16,3,1,0,0,0,0,0,0,1,0,0,2,1.1718065686442194,-1.885688753124995
48,2,1,14647,4434,141,3,0,1,1,1,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,-1.929406436762778,0.2076686023478107
39,1,1,11577,168,758,2,1,1,0,1,0,2903.83,6015.93,3112.1,2,0,1,0,0,0,0,0,1,1,0,3,-0.5204595974254419,-0.6964593907402454
66,4,0,14514,4493,513,3,0,1,0,0,1,4222.86,13055.12,8832.26,4,1,0,0,0,0,0,0,1,1,0,1,1.0351584613409568,2.1081292276682926
28,0,1,8946,2316,79,3,1,1,1,1,0,4127.84,1191.15,-2936.69,2,1,0,0,0,0,0,0,0,1,0,3,-1.2403855619459845,-1.7363416561471965
36,1,1,10250,4553,479,1,1,0,0,0,0,3811.43,8071.01,4259.58,4,1,1,0,0,0,0,0,0,1,0,3,0.30021847779200234,-0.8203134379712509
52,3,1,11910,5759,617,3,0,1,0,1,1,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,1,-1.8228977019193908,0.6073575346560351
42,2,0,6918,2278,815,3,1,1,0,1,0,14854.42,10524.11,-4330.31,6,0,1,0,0,0,0,0,1,0,0,0,1.1618643996517983,-0.13712575946661465
51,3,1,10749,3929,741,3,1,1,1,1,0,1441.46,5703.22,4261.76,2,1,0,0,0,0,0,0,0,0,1,1,-0.4955559727790801,0.5735644670859533
26,0,0,6210,1361,212,3,1,1,1,0,1,0.0,14509.59,14509.59,2,1,0,0,0,0,0,0,0,1,0,3,0.7815691377497779,-1.831479912212036
46,2,0,7874,6827,705,0,1,1,0,1,0,0.0,12759.28,12759.28,3,1,0,0,0,0,0,0,0,1,0,2,0.7673103188210046,0.1150080321400984
68,4,1,10454,8134,606,2,1,1,0,1,1,591.04,10734.28,10143.24,3,0,1,0,0,0,0,0,1,0,1,1,0.5189955503367041,1.9415435139614572
62,4,1,9043,1983,13,3,1,1,1,0,0,3116.87,4868.9,1752.03,2,0,0,0,0,0,0,0,0,1,0,1,-0.7608806406923276,1.999554498065635
62,4,1,12574,7778,881,3,0,1,1,1,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,0,1,-1.9720345183111097,1.9155253077411938
52,3,0,6617,9401,629,3,1,1,1,0,0,3972.74,10549.68,6576.94,5,1,1,0,0,0,0,0,0,1,0,2,0.9126520009102929,0.9831199816735642
45,2,0,4116,9566,601,0,1,0,0,1,1,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,-1.965574470920213,0.06405538752558929
45,2,1,7884,963,330,0,1,1,1,1,0,2955.45,13174.23,10218.78,6,1,0,0,0,0,0,0,1,0,1,2,1.6934238678974043,-0.22178105277200477
26,0,0,13786,7567,140,0,1,1,1,1,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,3,-1.893043884960857,-1.9696476255742859
30,1,0,11817,423,486,2,0,1,1,0,0,0.0,3098.12,3098.12,1,0,1,0,0,0,0,0,0,1,0,3,-1.189225270435572,-1.1548074166367925
33,1,0,13547,3878,139,1,1,0,1,1,0,797.9,0.0,-797.9,1,1,0,0,0,0,0,0,1,1,0,3,-1.6703001855864186,-1.0732690945348289
52,3,0,12061,5956,813,3,1,1,0,0,1,2643.41,4800.7,2157.29,5,1,0,0,0,0,0,0,0,1,0,1,0.12453302909816823,0.9237259781009488
31,1,0,6972,8988,12,0,1,0,1,1,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,0,3,-1.9419962201768912,-1.1480961490458024
53,3,1,7026,9140,674,0,1,1,1,1,0,13948.78,6405.79,-7542.99,6,1,0,0,0,0,0,0,0,0,1,0,0.568538028497187,0.6864921996215134
41,2,1,14649,2966,269,3,0,1,0,0,0,4224.81,4361.94,137.13,3,1,0,0,0,0,0,0,0,0,0,3,-0.46380472039144216,-0.2528489925799761
58,3,0,3157,164,756,2,1,1,1,1,1,7197.78,1435.34,-5762.44,5,0,0,0,0,0,0,0,1,1,0,0,-0.4312987497194525,1.2548170588943195
27,0,0,13481,9091,928,3,1,0,1,0,1,3462.29,8170.95,4708.66,2,0,1,0,0,0,0,0,0,1,0,3,-0.2236434726544911,-1.7928383794146123
38,1,1,8038,3449,925,1,0,1,1,0,1,4511.88,3122.5,-1389.38,3,1,0,0,0,0,0,0,1,1,0,3,-0.6831442236968956,-0.8127666631020437
68,4,0,10029,9927,302,3,1,1,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,-1.8953910921024546,1.9130125319402853
36,1,0,12443,5823,797,0,1,1,1,1,1,11875.64,9730.49,-2145.15,6,1,0,0,1,0,0,0,0,1,0,0,1.0191044757204555,-0.9159339114278606
67,4,1,5313,1399,172,1,1,1,1,1,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,-1.951680765852789,2.1811257741003787
67,4,1,7662,9207,185,3,1,1,1,0,1,8205.88,7553.66,-652.22,4,1,0,0,0,0,0,0,1,0,1,0,0.23643732826549327,1.885704661742376
56,3,1,5679,4005,873,0,0,0,1,1,1,6132.29,14358.34,8226.05,6,1,0,0,0,0,0,0,0,1,0,2,1.7232094445722208,1.171926557898338
60,4,1,3405,1392,641,0,1,1,0,1,1,9073.46,4124.92,-4948.54,4,0,1,0,0,0,0,0,0,0,1,0,-0.2323239293212832,1.5852298685250228
32,1,1,13977,4962,359,2,1,0,1,0,0,0.0,26838.45,26838.45,4,0,0,0,0,0,0,0,0,0,1,2,3.1438745084707276,-1.3004054191378083
54,3,0,7127,3709,159,1,0,1,1,1,1,1565.54,3818.67,2253.13,3,0,1,0,0,0,0,0,1,0,1,1,-0.4745249223255796,0.7244420031830887
50,3,0,9123,8983,490,2,0,1,0,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,-1.9337151556921368,0.7659656731813366
49,2,0,9886,8619,230,2,1,1,1,1,1,3990.75,9040.17,5049.42,2,1,0,0,0,0,0,0,0,1,0,1,-0.09671360979597596,0.2769997363987523
66,4,0,12551,5648,930,2,1,1,0,1,1,0.0,17522.98,17522.98,3,0,1,0,0,0,0,0,0,0,0,2,1.4939908699453484,2.0190634334143684
44,2,0,6533,9490,10,3,0,0,1,1,1,8567.59,9241.55,673.96,3,1,1,0,0,0,0,0,1,1,0,0,0.1480853117223097,0.07539712057769823
56,3,0,5967,9430,563,1,1,1,0,1,0,2030.33,6383.08,4352.75,2,1,1,0,0,0,0,0,1,1,0,1,-0.47620784566808017,1.1140191058373548
36,1,0,6285,8616,169,1,1,1,1,1,1,1309.65,19641.19,18331.54,5,0,0,0,0,0,0,0,0,1,0,2,2.299459062527766,-0.8079128434227199
33,1,0,6863,7243,456,3,0,0,0,1,0,13415.31,2629.5,-10785.81,6,1,0,0,0,0,0,0,0,1,0,0,-0.03203899447255605,-0.9645577578902058
30,1,1,6825,5508,89,3,0,1,0,0,1,3190.26,0.0,-3190.26,1,0,0,0,0,0,0,0,0,1,0,3,-1.6746148247532393,-1.1234463042183305
37,1,0,8410,1836,824,0,1,1,0,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,3,-1.893858480460545,-0.9032528912386366
31,1,0,12127,7633,648,0,0,0,1,1,1,7093.75,21483.5,14389.75,5,1,0,0,0,0,0,0,1,1,0,2,2.5225136848532466,-1.1360812509372702
22,0,0,8342,5267,273,1,1,1,1,1,0,5953.51,3916.36,-2037.15,3,1,0,0,0,0,0,0,1,0,1,3,-0.4748697200149317,-2.416736875661444
32,1,0,11642,7005,315,3,1,0,1,1,0,1630.77,15775.69,14144.92,4,1,0,0,0,0,0,0,1,1,0,2,1.4392028705675104,-1.0511990114208094
51,3,0,5000,2205,404,1,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,-1.8850773823158697,0.7554120832446104
28,0,0,5049,2436,785,1,1,1,1,1,1,6048.68,11785.05,5736.37,6,1,0,0,0,0,0,0,0,1,0,0,1.4204051753341067,-1.7450492489361378
55,3,1,9049,4242,0,3,1,1,0,1,1,7708.35,16084.31,8375.96,5,0,0,0,0,0,0,0,1,1,0,2,1.7002585812207742,1.1643815710895808
28,0,1,9066,6798,483,2,1,1,0,0,0,1835.54,4003.04,2167.5,3,1,1,0,1,0,0,0,0,1,0,3,-0.5532879116959247,-1.7677619546625927
69,4,0,12823,8377,42,3,1,1,1,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,-1.9747202193540738,2.229028496792806
50,3,0,3412,6288,325,0,1,1,0,0,1,12809.27,14810.6,2001.33,6,1,0,0,1,0,0,0,0,1,0,0,1.7388880202907657,0.8497289167243562
30,1,0,5303,5437,405,2,1,0,0,1,0,2764.76,0.0,-2764.76,3,1,0,0,0,0,1,0,0,1,0,3,-1.2037381926617912,-1.0424011360665082
29,0,0,10247,244,331,0,1,1,1,1,1,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,3,-1.8864429766104265,-1.730153806564059
47,2,0,11955,8419,354,0,0,1,0,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,-1.9202083147103364,0.08345345711404432
39,1,0,14216,8087,410,3,1,0,1,0,0,3683.74,18526.97,14843.23,5,1,0,0,1,0,0,0,0,1,0,2,2.056676258850857,-0.7083174399011922
22,0,0,3237,5747,728,3,0,0,0,1,1,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,3,-1.7551444100699316,-2.341484328081698
46,2,0,5993,9493,261,2,1,1,1,1,0,7512.26,6893.71,-618.55,4,1,0,0,0,0,0,0,0,0,1,0,0.17752366826891117,-0.16118244646763233
26,0,1,6540,2826,269,2,0,1,0,1,1,2933.34,24263.6,21330.26,4,1,0,0,0,0,0,0,1,0,1,2,2.829701686137664,-2.1399337083704943
67,4,1,3245,6987,141,0,1,1,0,0,1,5188.21,6313.41,1125.2,4,0,1,0,0,0,0,0,0,1,0,1,0.004446242111672991,2.2581683256671967
59,3,1,11537,6746,96,0,0,1,1,1,1,2937.06,25188.01,22250.95,5,0,0,0,1,0,0,0,0,0,1,2,3.1294094645425288,0.99490640492685
60,4,0,7864,9786,437,1,0,0,1,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,-1.9843626935786667,1.798632133092441
39,1,0,5644,5431,82,0,1,1,0,0,1,11506.47,0.0,-11506.47,3,1,0,1,0,0,0,0,0,1,0,0,-1.2139578727661553,-0.668164937059021
33,1,0,7969,6472,96,3,0,0,0,1,0,6162.49,15833.23,9670.74,5,1,0,0,1,0,0,0,0,1,0,2,1.6693404010247295,-0.9722561109495071
33,1,1,14428,4931,750,1,1,1,0,1,1,4955.85,6494.74,1538.89,5,1,0,0,0,0,0,0,1,0,1,3,0.46674331528477064,-1.3748510658431403
53,3,1,12850,9120,793,1,1,1,1,1,0,4989.88,0.0,-4989.88,1,0,0,0,0,0,0,0,1,1,0,1,-1.7585229464209255,0.9375069937318834
30,1,0,12295,2911,936,1,1,0,1,1,1,6699.47,17115.9,10416.43,4,1,0,0,0,0,0,0,0,0,0,2,1.6690621006457682,-1.3079610326405526
21,0,0,14867,2643,45,1,1,1,1,0,1,11077.35,11593.68,516.33,6,1,0,0,0,0,0,0,0,1,0,0,1.3455023386008582,-2.105636302284888
42,2,0,8482,5630,859,3,1,0,1,1,1,0.0,4291.1,4291.1,1,1,0,0,0,0,0,0,1,0,0,3,-0.989788585359537,-0.24766481743219593
30,1,0,14008,8747,452,0,1,0,1,1,1,5314.62,21889.49,16574.87,5,0,1,0,0,0,0,0,0,0,1,2,2.680592851967437,-1.4326040896032528
57,3,0,12374,4562,189,1,1,1,1,1,0,7964.61,5318.71,-2645.9,4,0,1,0,0,0,0,0,0,0,0,0,-0.11643710130562307,1.0753817507607701
33,1,1,4650,4034,346,0,1,1,1,1,0,4843.1,5927.63,1084.53,2,1,0,0,0,0,0,0,1,1,0,3,-0.5648887369106282,-1.0291665230808964
45,2,0,9977,8939,459,2,1,1,1,1,0,772.51,942.26,169.75,3,1,0,0,0,0,0,0,0,1,0,1,-0.9949837347794109,0.0593660643384879
40,2,0,4300,6408,272,3,1,1,1,1,1,2639.37,0.0,-2639.37,1,0,0,0,0,0,0,0,1,0,1,3,-1.5910988449646126,-0.4793953021216768
32,1,1,3069,7917,720,0,0,1,0,0,1,4363.51,13885.89,9522.38,3,1,0,0,0,0,0,0,0,0,0,2,0.9510003349187719,-1.1994320053633236
22,0,0,14874,8452,676,1,1,1,0,1,0,0.0,8480.13,8480.13,1,1,0,0,1,0,0,0,0,1,0,3,-0.40661631925523367,-2.150866155706959
22,0,0,9572,2412,193,3,1,0,1,0,1,1858.61,0.0,-1858.61,1,0,0,0,0,0,0,0,0,1,0,3,-1.6661821254034053,-2.037456162928174
36,1,1,12792,6011,269,0,1,0,0,1,1,1903.02,0.0,-1903.02,1,1,0,0,0,0,0,0,0,1,0,3,-1.6654005853304061,-0.8967614393718654
35,1,1,5135,6130,154,2,1,1,1,1,0,5810.34,11417.42,5607.08,5,0,1,1,0,0,0,0,0,0,1,0,1.0939861902003152,-1.0668880647099428
61,4,0,7260,1736,741,3,0,1,1,0,0,8030.01,5130.71,-2899.3,4,1,0,0,0,0,0,0,0,1,0,0,-0.18686919302497043,1.9026028531738743
67,4,1,9747,9438,430,1,0,0,0,1,0,2435.0,14923.81,12488.81,6,0,1,0,0,0,0,0,0,1,0,2,1.8012276177833317,2.2736882174829947
42,2,0,7245,6356,423,2,0,1,0,1,0,51.25,6157.66,6106.41,2,0,0,0,0,0,0,0,1,1,0,1,-0.4845263433262053,-0.07216938361764288
31,1,1,3019,4153,628,2,1,0,1,0,0,7876.53,15636.42,7759.89,6,1,0,0,0,0,0,0,1,0,1,0,1.9884601899409522,-1.3669812953207263
44,2,1,6083,8304,815,3,1,1,1,1,0,0.0,7350.22,7350.22,3,1,1,0,0,0,0,0,1,1,0,1,-0.06051986386226444,0.052122948458454194
52,3,0,11377,2897,523,2,0,0,1,1,0,0.0,4920.95,4920.95,1,1,0,0,0,0,0,0,1,0,1,1,-0.8676819370731352,0.5736260430758956
25,0,1,12309,8705,899,2,1,1,1,1,0,2541.94,22821.7,20279.76,5,1,0,0,0,0,0,0,1,1,0,2,2.7496423603879645,-1.9130139929815706
60,4,1,4881,2949,736,3,1,0,1,1,1,0.0,9468.82,9468.82,1,1,0,0,1,0,0,0,0,0,1,1,-0.24566898207866622,1.531673790282438
36,1,0,7493,7255,520,0,1,1,0,1,0,8883.34,3739.31,-5144.03,3,1,0,0,0,0,0,0,1,1,0,0,-0.6263214076075525,-0.911650353020182
34,1,1,4114,3719,948,2,1,0,0,1,0,5045.23,7171.86,2126.63,4,0,0,0,0,0,1,0,0,1,0,3,0.06954963818871601,-0.7853231568668875
42,2,1,10094,3358,577,1,0,1,0,0,1,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,1,0,1,-1.9172524664328259,-0.08858705373261405
52,3,0,12972,9293,116,3,1,1,0,1,1,4600.56,11701.52,7100.96,5,1,1,0,0,0,0,0,0,0,0,2,1.1616024652325887,0.829308091188964
47,2,1,4206,9287,834,2,1,1,1,1,1,3105.94,20644.06,17538.12,5,0,1,0,1,0,0,0,0,1,0,2,2.37392638832546,0.2556763606239477
23,0,1,3962,9363,456,0,1,1,0,1,0,9859.27,11357.71,1498.44,6,1,0,0,0,0,0,0,1,0,0,0,1.3367837405712835,-2.1429343538299648
58,3,0,9453,6881,62,3,1,1,0,1,1,7570.61,10986.75,3416.14,5,0,0,0,0,0,0,0,0,1,0,0,0.9638609758842639,1.302521733759615
30,1,1,10681,169,176,2,0,0,1,1,1,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,3,-1.818203277840969,-1.4657414369316661
26,0,1,4353,3040,992,3,1,0,1,1,1,2320.12,26520.8,24200.68,5,1,0,0,0,0,0,0,0,1,0,2,3.30231482303018,-1.7708795314963475
35,1,1,14002,2571,752,1,1,1,0,1,0,1581.21,0.0,-1581.21,1,0,1,0,0,0,0,0,1,0,1,3,-1.5660683121043804,-1.258965508858739
35,1,0,12864,6709,200,0,1,0,1,0,0,3612.0,8075.61,4463.61,2,0,1,0,0,0,0,0,0,1,0,3,-0.2616562883841588,-0.8934827784416559
36,1,1,4221,1972,956,0,1,0,1,1,0,0.0,10738.7,10738.7,3,1,0,0,0,0,0,0,1,0,1,3,0.5386842150932768,-1.1891451201109882
57,3,0,13808,7603,848,3,1,0,0,0,1,6141.75,0.0,-6141.75,2,1,0,0,0,0,0,0,1,0,1,1,-1.3604839865101044,0.811014277462077
26,0,1,3282,9090,442,0,0,1,0,1,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,3,-1.8937110438289109,-1.9226219883911897
69,4,0,7790,8025,727,1,1,0,0,0,0,4223.14,0.0,-4223.14,3,1,0,0,0,0,0,0,0,0,1,1,-1.1022107636203575,1.94871605966209
62,4,1,14358,5277,640,0,0,1,0,1,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,1,1,-1.8493252787906225,1.5414629992191966
55,3,1,11270,8204,24,2,0,1,1,0,0,2613.52,0.0,-2613.52,1,0,0,0,0,0,0,0,0,0,1,1,-1.6432294573984536,0.7781431328132531
47,2,1,9365,5170,265,3,1,0,0,1,1,721.69,0.0,-721.69,1,1,0,0,0,0,0,0,1,0,1,3,-1.5769207121345843,-0.1414208649964026
26,0,0,10268,8906,686,1,1,0,0,1,1,7618.58,15656.04,8037.46,6,1,1,0,0,0,0,0,0,1,0,2,1.9618567774179352,-1.8242323804460976
58,3,1,10819,7205,889,2,0,0,0,1,1,0.0,8494.17,8494.17,1,0,1,0,0,0,0,0,0,0,1,1,-0.3468688664100743,0.9516029480060418
30,1,1,8001,814,464,2,1,0,0,1,0,4462.57,13259.09,8796.52,3,1,0,0,0,0,0,0,1,1,0,2,0.7903238254980096,-1.1294253395566587
55,3,0,8490,7544,244,1,1,1,1,1,1,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,1,0,1,-1.9453377442310156,1.0579818296442094
38,1,1,11445,4476,128,0,1,0,1,0,0,6678.89,8082.35,1403.46,6,1,1,0,0,0,0,0,1,1,0,0,0.8010814051845031,-0.7401144232058549
30,1,1,14645,2775,357,0,1,0,1,0,0,4773.48,0.0,-4773.48,2,1,0,0,0,0,0,0,0,0,1,3,-1.3510501602235887,-1.5096111149295108
54,3,1,13300,476,863,3,0,1,0,1,1,7995.91,0.0,-7995.91,3,1,0,0,0,0,0,0,0,1,0,0,-1.169408668349531,1.0266732057050731
54,3,0,4296,440,78,0,1,1,1,0,0,5783.57,4851.68,-931.89,6,1,0,0,0,0,0,0,0,1,0,0,0.351200829497988,1.0623887257824574
22,0,1,6230,4745,713,1,1,0,0,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,1,3,-1.8258374933698585,-2.4172775441435537
39,1,1,13051,8160,982,0,0,0,1,1,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,3,-1.9397263487609948,-0.8154313860545038
28,0,1,13141,5037,335,1,0,0,1,1,1,10966.34,9236.41,-1729.93,6,1,0,0,0,0,0,0,1,1,0,0,0.9624914924253264,-1.7629678651692513
44,2,0,6288,1458,368,3,0,1,1,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,1,3,-1.8329543927875507,-0.3205850899549156
23,0,1,3912,4038,187,1,1,1,0,1,0,5125.21,15553.4,10428.19,6,0,1,0,0,0,0,0,0,1,0,2,1.9518939102148585,-1.8937830790736023
48,2,0,12743,5804,319,0,1,1,1,1,1,0.0,13291.32,13291.32,2,0,0,0,0,0,0,0,0,0,0,2,0.6060770721665892,0.07530420568177866
23,0,0,10325,9514,522,2,1,1,1,0,1,2264.49,5244.53,2980.04,2,1,0,0,0,0,0,0,1,0,1,3,-0.5152338787016651,-2.3918010865340418
39,1,1,3819,1763,881,3,1,1,0,1,0,5044.48,12053.72,7009.24,4,0,0,0,0,0,0,0,0,0,1,3,0.9731432061278611,-0.9457267316441502
29,0,0,7272,8303,126,3,0,1,1,1,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0,3,-1.9905229777166566,-1.628663182723009
38,1,1,5169,4948,673,2,1,1,0,0,0,1831.75,17268.79,15437.04,3,1,0,0,0,0,0,0,1,1,0,2,1.4020217488072029,-0.7445753380944141
68,4,1,12561,2209,330,3,1,1,0,1,1,3307.25,8315.3,5008.05,3,1,0,0,0,0,0,0,0,0,1,1,0.16242110716539016,1.941110450809532
64,4,1,3644,8639,715,0,0,1,0,0,0,12772.33,4926.22,-7846.11,5,1,0,0,0,0,0,0,1,1,0,0,-0.003899809015319964,2.028179606266439
62,4,0,14582,1189,169,3,1,1,1,0,0,371.43,1616.6,1245.17,2,0,1,0,0,0,0,0,1,1,0,1,-1.1873054707299937,1.9380561261924054
48,2,1,7619,446,221,3,1,1,1,1,1,10403.53,8382.95,-2020.58,6,0,0,1,0,0,0,0,0,0,0,0,0.8393579233703885,0.24270470643258543
24,0,0,14939,4419,65,2,1,1,1,0,0,1856.2,10905.97,9049.77,3,1,1,0,0,0,1,0,0,1,0,3,0.4198262722445196,-1.8487241035535178
25,0,0,10513,6663,160,2,0,1,0,1,1,5597.5,0.0,-5597.5,2,1,0,0,0,0,0,0,1,1,0,3,-1.38097565429235,-1.9658366767307607
48,2,0,14411,2249,34,0,0,1,1,1,1,5328.87,284.71,-5044.16,3,1,1,0,0,0,0,0,0,0,0,0,-1.0444564883411516,0.057138090291775766
38,1,1,11486,3766,826,1,1,0,0,0,1,673.3,5470.96,4797.66,2,0,0,0,0,0,0,0,1,0,0,3,-0.5505974834391469,-0.9282569940442259
68,4,1,4564,9322,262,0,0,0,1,1,1,9073.23,5808.7,-3264.53,5,0,1,0,0,0,0,0,0,0,1,0,0.2276220362807016,1.9958346700174214
65,4,0,13261,260,41,1,0,1,1,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,-1.945638442286931,2.0108807074623978
55,3,0,7228,1255,163,3,1,1,0,1,1,375.87,22164.85,21788.98,5,0,1,0,0,0,0,0,0,1,0,2,2.6887678355346014,1.2006943955058986
43,2,1,10961,1048,124,3,0,0,1,1,1,6356.99,9763.43,3406.44,3,1,0,0,0,0,0,0,1,1,0,0,0.24728448872683198,0.013327399586115939
49,2,0,10224,6125,669,2,1,1,0,1,1,3067.47,4735.79,1668.32,3,1,0,0,0,0,0,0,0,1,0,1,-0.42086258643405766,0.26293007916599664
22,0,0,12411,5054,199,3,0,0,0,1,0,6703.63,0.0,-6703.63,3,0,0,0,0,0,0,0,1,0,1,3,-1.0704816778636976,-2.375458452493096
44,2,1,12797,1421,868,2,1,0,0,0,1,0.0,1517.68,1517.68,1,1,1,0,0,0,0,0,1,1,0,1,-1.427716701389234,0.008450972714701984
33,1,0,5565,2805,4,0,1,1,0,1,0,0.0,8403.91,8403.91,2,0,0,0,0,0,0,0,1,1,0,3,-0.13604575121517973,-1.0121830690540088
34,1,1,12487,4928,652,0,0,1,0,1,1,6063.63,2451.33,-3612.3,3,1,1,0,0,0,0,0,0,0,1,3,-0.6711446042313061,-1.3031099648030882
25,0,1,4123,9591,964,2,0,1,1,0,0,4945.6,15257.11,10311.51,3,0,0,0,1,0,0,0,0,1,0,3,1.0268739605386015,-1.8902575218995787
28,0,0,13505,4589,84,2,1,1,0,0,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,0,3,-1.889660921217941,-1.7874114673173302
60,4,0,12251,3161,547,1,1,1,1,1,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,-1.9332072199198553,1.7456085661841094
68,4,0,9785,5177,969,0,0,1,1,0,0,3260.3,10924.12,7663.82,3,1,0,0,0,0,0,0,0,1,0,1,0.4266299914429506,2.19300030520394
31,1,1,4591,5301,374,0,1,0,1,0,0,11531.75,0.0,-11531.75,3,1,1,0,0,0,0,0,1,1,0,0,-1.2440179056918432,-1.0963087341715871
