customer id,age,gender,income/month,account balance,loyalty score,education level,type of campaign(s),prev campaign success,Transaction history,housing,loan,marital,job,has customer bought product,has customer churned
16739,35,Female,14171,7637,9,Tertiary,"['Facebook', 'Email']",No,"[[-9, 'Deposit', 6024.22]]",yes,yes,divorced,technician,Yes,No
16740,21,Female,9561,8431,792,Postgrad,"['Facebook', 'Twitter', 'Instagram', 'Email']",No,"[[-56, 'Withdrawal', 3428.48], [-54, 'Deposit', 6934.65], [-50, 'Withdrawal', 2116.31], [-2, 'Deposit', 4795.42]]",no,no,married,blue-collar,No,No
16741,54,Female,7556,4795,216,Postgrad,"['Twitter', 'Instagram', 'Facebook', 'Email']",No,[],no,no,divorced,entrepreneur,Yes,No
16742,67,Female,6254,7094,724,Primary,"['Instagram', 'Email']",Yes,"[[-56, 'Withdrawal', 1523.57], [-52, 'Withdrawal', 1509.61], [-45, 'Withdrawal', 2949.41], [-40, 'Withdrawal', 3002.06], [-24, 'Deposit', 5485.56], [-20, 'Deposit', 5929.2]]",yes,no,married,housemaid,No,Yes
16743,62,Female,11657,7356,400,Secondary,['Facebook'],Yes,"[[-56, 'Deposit', 6980.85], [-53, 'Deposit', 7519.09], [-47, 'Withdrawal', 2518.13]]",no,no,single,management,Yes,Yes
16744,44,Female,13577,7337,903,Postgrad,"['Facebook', 'Twitter', 'Email']",No,"[[-30, 'Deposit', 3067.89]]",no,no,married,management,Yes,Yes
16745,41,Male,3437,374,823,Postgrad,['Facebook'],Yes,"[[-58, 'Deposit', 7992.03], [-29, 'Withdrawal', 2326.57], [-27, 'Deposit', 7379.31], [-24, 'Deposit', 4973.69]]",no,no,married,services,Yes,No
16746,59,Female,11535,6689,970,Secondary,['Facebook'],Yes,"[[-58, 'Deposit', 1836.44], [-47, 'Deposit', 1798.4], [-44, 'Deposit', 854.88], [-39, 'Deposit', 7122.87], [-10, 'Deposit', 7056.68], [-4, 'Withdrawal', 2322.71]]",yes,no,married,blue-collar,Yes,Yes
16747,48,Male,7346,3560,367,Secondary,"['Facebook', 'Twitter', 'Instagram']",No,"[[-35, 'Deposit', 438.7], [-33, 'Deposit', 9815.07], [-18, 'Withdrawal', 2908.62], [-16, 'Deposit', 1779.53], [-13, 'Withdrawal', 370.4]]",yes,no,married,blue-collar,No,Yes
16748,28,Male,8193,504,290,Primary,['Facebook'],Yes,"[[-50, 'Deposit', 5404.93], [-39, 'Deposit', 6840.19], [-14, 'Deposit', 9961.47]]",yes,yes,married,management,No,No
16749,22,Male,7455,9249,824,Primary,['Twitter'],No,"[[-59, 'Withdrawal', 2833.54], [-56, 'Withdrawal', 3011.81], [-46, 'Deposit', 2138.99], [-40, 'Deposit', 5023.32], [-10, 'Withdrawal', 4712.12], [-7, 'Withdrawal', 943.27]]",yes,no,married,entrepreneur,Yes,Yes
16750,44,Male,9511,7669,319,Postgrad,"['Instagram', 'Facebook', 'Twitter']",Yes,"[[-47, 'Withdrawal', 251.83], [-19, 'Deposit', 9676.34]]",yes,no,married,blue-collar,Yes,Yes
16751,62,Male,9740,488,301,Tertiary,"['Facebook', 'Instagram']",Yes,[],yes,yes,married,blue-collar,Yes,No
16752,22,Female,13611,5934,677,Primary,"['Instagram', 'Facebook', 'Twitter']",No,"[[-27, 'Withdrawal', 3546.56], [-24, 'Deposit', 8856.81], [-12, 'Withdrawal', 2485.71], [-4, 'Withdrawal', 3472.89]]",yes,no,married,technician,Yes,No
16753,62,Female,9439,6486,643,Primary,"['Twitter', 'Facebook']",Yes,[],yes,yes,married,blue-collar,Yes,No
16754,28,Female,14496,3790,174,Secondary,"['Facebook', 'Twitter', 'Instagram', 'Email']",No,"[[-54, 'Withdrawal', 1307.24], [-50, 'Deposit', 9630.02], [-46, 'Deposit', 1509.0], [-45, 'Deposit', 8920.94], [-41, 'Withdrawal', 4678.25], [-11, 'Withdrawal', 803.44]]",yes,no,married,admin.,Yes,No
16755,52,Female,5865,8938,863,Tertiary,['Facebook'],No,"[[-59, 'Deposit', 7945.5], [-34, 'Withdrawal', 1855.23], [-22, 'Withdrawal', 4585.09]]",yes,no,divorced,admin.,No,Yes
16756,50,Male,14778,3569,594,Secondary,"['Instagram', 'Facebook', 'Twitter']",Yes,"[[-58, 'Withdrawal', 1932.25], [-53, 'Deposit', 7022.53], [-19, 'Deposit', 170.35]]",yes,yes,divorced,technician,No,Yes
16757,21,Male,4370,8650,150,Secondary,"['Twitter', 'Instagram', 'Facebook', 'Email']",No,"[[-50, 'Withdrawal', 4759.12], [-38, 'Deposit', 2369.85], [-32, 'Withdrawal', 518.45], [-25, 'Deposit', 1512.22], [-21, 'Deposit', 4161.39]]",yes,no,married,management,Yes,Yes
16758,58,Male,8176,6167,885,Postgrad,"['Instagram', 'Twitter', 'Facebook']",No,"[[-58, 'Withdrawal', 3065.22], [-53, 'Withdrawal', 2667.14], [-31, 'Deposit', 7908.11], [-27, 'Deposit', 4472.36]]",yes,no,divorced,technician,No,No
16759,21,Male,7366,804,112,Primary,['Instagram'],Yes,"[[-54, 'Withdrawal', 3128.48], [-53, 'Deposit', 3306.97], [-42, 'Withdrawal', 2048.79], [-38, 'Deposit', 3656.33], [-30, 'Withdrawal', 982.82], [-26, 'Deposit', 2898.01]]",no,no,single,blue-collar,No,Yes
16760,63,Male,14750,476,92,Tertiary,"['Instagram', 'Twitter', 'Email']",No,"[[-23, 'Deposit', 4100.12]]",yes,no,married,blue-collar,No,No
16761,67,Female,11053,8829,686,Primary,"['Instagram', 'Twitter']",No,"[[-42, 'Deposit', 6521.24]]",no,no,single,blue-collar,Yes,Yes
16762,63,Male,7346,5384,983,Secondary,"['Twitter', 'Instagram', 'Email']",Yes,"[[-40, 'Withdrawal', 3237.02], [-16, 'Deposit', 8669.57]]",yes,no,single,services,No,Yes
16763,61,Female,14694,947,130,Primary,"['Twitter', 'Facebook', 'Email']",No,"[[-30, 'Deposit', 3251.51], [-20, 'Withdrawal', 485.51], [-5, 'Withdrawal', 2101.88]]",yes,no,married,blue-collar,Yes,Yes
16764,64,Male,3630,5923,310,Secondary,"['Twitter', 'Facebook', 'Instagram', 'Email']",No,"[[-56, 'Deposit', 9326.21], [-49, 'Deposit', 7388.05], [-45, 'Withdrawal', 2725.62], [-39, 'Withdrawal', 211.22], [-30, 'Withdrawal', 2700.6], [-22, 'Deposit', 7030.67]]",yes,no,divorced,blue-collar,Yes,No
16765,27,Female,7714,7101,400,Postgrad,"['Twitter', 'Instagram', 'Facebook']",No,"[[-56, 'Deposit', 1111.9], [-43, 'Withdrawal', 4581.71], [-41, 'Deposit', 4687.22], [-37, 'Withdrawal', 1110.43], [-7, 'Deposit', 9644.91]]",yes,no,married,entrepreneur,No,Yes
16766,49,Male,14577,3613,497,Postgrad,"['Facebook', 'Email']",No,"[[-23, 'Deposit', 6179.19], [-21, 'Withdrawal', 3888.43], [-15, 'Deposit', 8635.7], [-9, 'Deposit', 8601.97], [-7, 'Deposit', 9088.49]]",yes,no,married,services,No,Yes
16767,41,Female,7995,1216,413,Secondary,"['Instagram', 'Facebook']",Yes,"[[-43, 'Withdrawal', 309.44], [-28, 'Withdrawal', 4294.11], [-19, 'Withdrawal', 1096.39], [-11, 'Withdrawal', 745.95], [-10, 'Deposit', 5757.89], [-9, 'Withdrawal', 3272.79]]",no,no,divorced,blue-collar,No,Yes
16768,48,Female,3450,1977,6,Secondary,"['Facebook', 'Instagram']",Yes,"[[-60, 'Deposit', 8149.96], [-49, 'Withdrawal', 4077.63], [-4, 'Deposit', 5050.03]]",yes,no,divorced,management,Yes,Yes
16769,51,Female,10881,3600,344,Tertiary,['Facebook'],Yes,"[[-51, 'Withdrawal', 3479.56], [-42, 'Deposit', 6795.12], [-16, 'Withdrawal', 798.31]]",yes,yes,married,blue-collar,No,No
16770,27,Female,10538,7303,135,Postgrad,"['Instagram', 'Twitter']",No,"[[-48, 'Deposit', 5755.89], [-30, 'Deposit', 9315.94], [-20, 'Deposit', 1651.95], [-18, 'Withdrawal', 1998.62], [-2, 'Withdrawal', 3062.13]]",yes,no,married,technician,No,No
16771,60,Male,10089,7677,829,Primary,"['Facebook', 'Twitter', 'Email']",No,"[[-58, 'Deposit', 6720.1], [-51, 'Withdrawal', 1034.28], [-18, 'Deposit', 5375.9], [-14, 'Deposit', 4976.04]]",yes,no,divorced,housemaid,Yes,Yes
16772,30,Female,14827,4240,609,Postgrad,"['Instagram', 'Email']",Yes,"[[-55, 'Withdrawal', 4183.34], [-40, 'Withdrawal', 3400.65], [-38, 'Withdrawal', 1242.53], [-29, 'Deposit', 6764.3], [-21, 'Deposit', 310.52], [-13, 'Deposit', 5404.07]]",yes,no,married,entrepreneur,Yes,Yes
16773,65,Male,12276,9328,14,Postgrad,"['Facebook', 'Twitter', 'Instagram', 'Email']",No,"[[-44, 'Deposit', 1509.88], [-39, 'Deposit', 9988.71], [-31, 'Withdrawal', 2826.31], [-25, 'Withdrawal', 3432.93], [-16, 'Deposit', 5692.71], [-14, 'Deposit', 4695.27]]",yes,no,married,technician,Yes,Yes
16774,54,Male,12838,4605,27,Secondary,"['Instagram', 'Facebook', 'Email']",Yes,"[[-47, 'Withdrawal', 3491.78], [-21, 'Deposit', 312.67], [-15, 'Withdrawal', 1654.27]]",yes,no,married,management,Yes,Yes
16775,31,Male,5999,4232,515,Postgrad,"['Facebook', 'Twitter']",No,"[[-48, 'Withdrawal', 2449.71], [-43, 'Withdrawal', 2417.75], [-2, 'Deposit', 7079.76]]",no,no,married,blue-collar,No,No
16776,23,Male,11155,8428,199,Secondary,"['Twitter', 'Instagram', 'Facebook']",No,[],yes,no,single,technician,No,No
16777,49,Female,3920,6160,411,Primary,"['Facebook', 'Twitter', 'Email']",Yes,"[[-30, 'Deposit', 3664.74], [-13, 'Withdrawal', 4060.01]]",yes,no,married,management,Yes,No
16778,44,Male,4691,1464,143,Postgrad,"['Instagram', 'Email']",Yes,"[[-24, 'Withdrawal', 3129.49], [-9, 'Withdrawal', 2912.66]]",yes,no,married,admin.,Yes,No
16779,49,Female,10404,3991,251,Postgrad,['Twitter'],Yes,[],no,no,married,admin.,Yes,No
16780,41,Female,13295,7198,392,Postgrad,"['Facebook', 'Instagram', 'Twitter']",Yes,"[[-60, 'Deposit', 5841.61], [-20, 'Deposit', 5072.46]]",yes,no,married,services,Yes,No
16781,26,Female,9660,2660,687,Postgrad,"['Facebook', 'Instagram', 'Email']",Yes,[],yes,no,married,management,Yes,Yes
16782,31,Male,10031,5211,732,Primary,"['Instagram', 'Email']",Yes,[],yes,no,married,management,No,Yes
16783,24,Female,11291,3331,533,Primary,"['Facebook', 'Twitter', 'Email']",Yes,"[[-56, 'Withdrawal', 1050.66], [-54, 'Deposit', 9871.78], [-2, 'Withdrawal', 2971.28]]",no,no,single,technician,No,No
16784,52,Male,11918,9702,95,Primary,"['Twitter', 'Instagram', 'Email']",Yes,"[[-35, 'Deposit', 1234.61], [-6, 'Deposit', 5085.1]]",no,no,divorced,retired,Yes,Yes
16785,69,Male,4926,2111,308,Postgrad,"['Facebook', 'Twitter', 'Instagram']",No,"[[-58, 'Withdrawal', 4732.51], [-38, 'Withdrawal', 2072.8], [-30, 'Deposit', 7569.22], [-4, 'Withdrawal', 617.55]]",yes,no,single,technician,No,Yes
16786,63,Male,5085,6048,387,Postgrad,"['Facebook', 'Instagram', 'Twitter']",Yes,[],yes,yes,married,admin.,Yes,No
16787,22,Male,10159,2686,378,Primary,"['Instagram', 'Twitter', 'Email']",Yes,[],yes,no,married,technician,No,No
16788,68,Female,8840,4975,585,Postgrad,"['Facebook', 'Instagram', 'Twitter']",No,"[[-51, 'Deposit', 3150.05]]",yes,no,married,admin.,Yes,Yes
16789,23,Male,8939,9050,729,Primary,"['Instagram', 'Twitter']",Yes,"[[-47, 'Deposit', 7096.57], [-6, 'Deposit', 3631.3]]",yes,no,married,housemaid,Yes,No
16790,63,Female,6529,1553,10,Primary,"['Facebook', 'Twitter', 'Instagram']",Yes,"[[-4, 'Withdrawal', 1069.74]]",yes,yes,married,management,No,Yes
16791,23,Female,10153,9673,719,Tertiary,"['Instagram', 'Facebook', 'Twitter', 'Email']",Yes,"[[-57, 'Deposit', 737.91], [-35, 'Deposit', 5979.57], [-29, 'Withdrawal', 1588.6]]",no,yes,married,entrepreneur,No,Yes
16792,23,Female,6793,7737,892,Postgrad,"['Twitter', 'Email']",No,"[[-46, 'Deposit', 6095.62], [-21, 'Withdrawal', 1457.63], [-10, 'Withdrawal', 4719.64], [-2, 'Withdrawal', 1267.31]]",yes,no,married,entrepreneur,Yes,No
16793,36,Female,12145,8155,955,Postgrad,"['Instagram', 'Facebook']",No,"[[-59, 'Deposit', 9611.72], [-55, 'Withdrawal', 1764.86], [-38, 'Deposit', 6904.84], [-24, 'Withdrawal', 465.24], [-14, 'Withdrawal', 22.29]]",yes,no,married,management,No,Yes
16794,27,Female,3714,1141,609,Tertiary,['Twitter'],Yes,"[[-58, 'Deposit', 7278.08], [-15, 'Deposit', 7712.51]]",yes,no,married,housemaid,No,No
16795,35,Male,12758,6060,0,Postgrad,"['Twitter', 'Facebook', 'Instagram']",No,"[[-57, 'Withdrawal', 266.89], [-54, 'Deposit', 3945.88], [-53, 'Deposit', 9201.53], [-48, 'Deposit', 6729.85], [-18, 'Withdrawal', 2156.66], [-6, 'Withdrawal', 2845.81]]",yes,no,single,management,Yes,No
16796,66,Female,9125,5840,965,Secondary,"['Facebook', 'Twitter', 'Instagram', 'Email']",No,"[[-59, 'Deposit', 8045.65], [-45, 'Withdrawal', 3370.73], [-30, 'Withdrawal', 4923.15], [-13, 'Deposit', 5369.09]]",no,yes,married,housemaid,Yes,Yes
16797,44,Male,8442,9580,353,Secondary,"['Facebook', 'Instagram', 'Twitter', 'Email']",No,"[[-59, 'Withdrawal', 2508.26], [-21, 'Withdrawal', 3314.4], [-5, 'Withdrawal', 4213.31]]",no,yes,married,management,No,Yes
16798,35,Female,7113,4168,487,Primary,"['Twitter', 'Instagram', 'Email']",Yes,[],yes,yes,single,admin.,No,Yes
16799,22,Female,13406,9828,213,Primary,"['Instagram', 'Twitter', 'Facebook', 'Email']",No,"[[-53, 'Withdrawal', 243.84], [-41, 'Deposit', 197.4], [-39, 'Deposit', 6908.4], [-23, 'Deposit', 8279.01], [-21, 'Deposit', 7779.12], [-15, 'Withdrawal', 2920.86]]",no,yes,married,self-employed,Yes,No
16800,32,Male,8811,6269,258,Postgrad,"['Instagram', 'Email']",No,"[[-49, 'Deposit', 4051.11], [-23, 'Withdrawal', 525.49], [-21, 'Deposit', 7424.41], [-3, 'Withdrawal', 1022.87]]",yes,no,married,technician,Yes,No
16801,47,Male,8659,9350,530,Postgrad,"['Twitter', 'Email']",Yes,"[[-42, 'Withdrawal', 1371.81]]",yes,no,married,blue-collar,Yes,No
16802,45,Male,9599,7482,447,Primary,"['Twitter', 'Email']",Yes,"[[-59, 'Withdrawal', 1976.82], [-56, 'Withdrawal', 1859.02], [-50, 'Withdrawal', 557.28], [-8, 'Deposit', 5239.47], [-6, 'Withdrawal', 200.03]]",yes,no,married,blue-collar,No,No
16803,59,Female,9608,4678,344,Postgrad,"['Facebook', 'Instagram']",No,"[[-58, 'Withdrawal', 422.22], [-54, 'Deposit', 6225.58], [-44, 'Deposit', 3208.17], [-25, 'Deposit', 7715.03], [-18, 'Withdrawal', 3604.56], [-15, 'Deposit', 4837.95]]",yes,no,divorced,services,No,No
16804,68,Male,10585,6314,437,Secondary,"['Instagram', 'Twitter']",Yes,[],yes,no,married,blue-collar,Yes,No
16805,26,Female,12421,9154,406,Postgrad,"['Twitter', 'Email']",Yes,"[[-50, 'Deposit', 2376.58], [-8, 'Deposit', 9561.88]]",yes,no,divorced,technician,No,No
16806,41,Female,5581,7391,981,Tertiary,['Instagram'],No,"[[-47, 'Withdrawal', 4534.45], [-32, 'Withdrawal', 3995.87], [-22, 'Deposit', 9757.89], [-18, 'Deposit', 5634.88], [-7, 'Withdrawal', 4205.96]]",yes,no,married,blue-collar,No,No
16807,43,Female,11748,3188,457,Tertiary,"['Facebook', 'Instagram', 'Twitter']",No,"[[-44, 'Deposit', 4061.37], [-40, 'Deposit', 1309.31], [-16, 'Deposit', 7560.75]]",yes,yes,single,technician,Yes,No
16808,59,Female,14253,6591,351,Secondary,"['Twitter', 'Instagram']",No,"[[-48, 'Withdrawal', 2090.73], [-45, 'Withdrawal', 28.3], [-40, 'Deposit', 639.32], [-39, 'Deposit', 6367.54], [-36, 'Deposit', 8456.44], [-27, 'Deposit', 741.29]]",yes,no,married,admin.,No,No
16809,60,Female,13561,6216,153,Tertiary,"['Facebook', 'Twitter', 'Instagram', 'Email']",Yes,"[[-46, 'Withdrawal', 1754.94], [-44, 'Withdrawal', 736.05], [-43, 'Withdrawal', 1923.45], [-41, 'Withdrawal', 1324.77], [-34, 'Deposit', 7545.46], [-25, 'Deposit', 9742.04]]",yes,no,married,self-employed,Yes,No
16810,29,Female,8518,2486,204,Primary,"['Instagram', 'Twitter', 'Email']",Yes,"[[-39, 'Withdrawal', 2341.43], [-4, 'Deposit', 3252.07], [-2, 'Deposit', 3962.14]]",yes,no,married,management,Yes,No
16811,67,Male,14530,180,539,Secondary,"['Twitter', 'Facebook', 'Instagram']",No,"[[-51, 'Deposit', 5453.4], [-47, 'Deposit', 6691.06], [-43, 'Deposit', 8515.95]]",no,no,married,services,Yes,No
16812,41,Female,9873,9663,679,Primary,['Facebook'],Yes,"[[-52, 'Withdrawal', 2323.9], [-35, 'Withdrawal', 3587.77]]",yes,no,single,services,No,Yes
16813,49,Female,11975,9628,560,Secondary,['Instagram'],Yes,"[[-38, 'Withdrawal', 1735.13]]",no,yes,married,management,No,No
16814,63,Male,14024,2114,86,Tertiary,"['Instagram', 'Twitter', 'Email']",Yes,"[[-15, 'Withdrawal', 2174.41]]",no,no,divorced,technician,No,No
16815,64,Female,3210,8146,917,Tertiary,"['Twitter', 'Instagram']",Yes,"[[-41, 'Withdrawal', 1168.42], [-2, 'Withdrawal', 1778.09]]",no,no,divorced,blue-collar,No,Yes
16816,24,Female,11286,490,837,Primary,"['Twitter', 'Facebook', 'Email']",No,"[[-40, 'Withdrawal', 378.76], [-20, 'Deposit', 636.89], [-16, 'Withdrawal', 614.86], [-5, 'Deposit', 2489.0], [-3, 'Deposit', 4268.89]]",yes,no,married,housemaid,Yes,Yes
16817,39,Female,10519,1991,806,Tertiary,"['Twitter', 'Facebook', 'Instagram', 'Email']",No,"[[-56, 'Withdrawal', 1983.88], [-31, 'Deposit', 6467.04], [-25, 'Withdrawal', 619.28], [-23, 'Deposit', 2671.68], [-21, 'Deposit', 9166.53], [-3, 'Withdrawal', 3816.28]]",yes,no,single,management,No,Yes
16818,23,Female,8403,6025,374,Tertiary,['Twitter'],No,"[[-59, 'Deposit', 8447.75], [-48, 'Deposit', 6958.93], [-6, 'Deposit', 1071.79], [-4, 'Withdrawal', 2129.6]]",yes,no,single,admin.,Yes,Yes
16819,28,Male,12289,464,543,Tertiary,"['Facebook', 'Email']",No,"[[-45, 'Withdrawal', 2622.84], [-38, 'Deposit', 9207.98], [-23, 'Withdrawal', 2834.24]]",yes,no,married,technician,Yes,No
16820,42,Male,6524,7208,359,Primary,"['Instagram', 'Twitter']",No,"[[-45, 'Withdrawal', 3090.67], [-31, 'Deposit', 2478.05], [-16, 'Deposit', 3127.03]]",no,yes,married,blue-collar,No,Yes
16821,22,Female,5031,3110,585,Postgrad,"['Facebook', 'Instagram', 'Twitter', 'Email']",Yes,"[[-54, 'Deposit', 4415.04], [-47, 'Deposit', 9132.96], [-18, 'Deposit', 9408.5], [-11, 'Withdrawal', 338.93], [-6, 'Deposit', 5059.83], [-2, 'Deposit', 4172.03]]",no,no,married,entrepreneur,No,Yes
16822,50,Male,9879,7967,724,Secondary,['Facebook'],Yes,"[[-41, 'Deposit', 8593.45], [-35, 'Withdrawal', 1153.12], [-32, 'Withdrawal', 1772.42], [-23, 'Withdrawal', 1455.03], [-3, 'Withdrawal', 4575.11]]",no,yes,single,entrepreneur,Yes,No
16823,33,Male,4505,1484,678,Postgrad,['Twitter'],No,[],no,yes,single,management,No,No
16824,45,Male,11403,654,449,Tertiary,['Instagram'],Yes,"[[-52, 'Deposit', 1366.52], [-51, 'Withdrawal', 418.65], [-39, 'Deposit', 4551.83]]",yes,yes,married,entrepreneur,Yes,Yes
16825,26,Female,3092,7103,453,Primary,"['Instagram', 'Facebook', 'Twitter', 'Email']",No,[],no,yes,single,management,No,Yes
16826,68,Male,12990,1341,39,Postgrad,"['Instagram', 'Twitter', 'Facebook']",No,"[[-43, 'Withdrawal', 2128.88], [-22, 'Withdrawal', 2525.78], [-14, 'Withdrawal', 1340.06], [-11, 'Deposit', 4449.5], [-2, 'Withdrawal', 949.46]]",no,no,married,blue-collar,Yes,Yes
16827,37,Male,6852,3096,326,Secondary,"['Twitter', 'Email']",No,[],yes,no,divorced,services,No,Yes
16828,54,Male,14426,8591,875,Postgrad,['Twitter'],Yes,[],yes,no,married,blue-collar,No,Yes
16829,40,Female,6026,6887,618,Tertiary,"['Facebook', 'Email']",Yes,"[[-44, 'Deposit', 7807.77], [-42, 'Deposit', 4142.43], [-40, 'Deposit', 8860.12], [-31, 'Withdrawal', 4390.61], [-28, 'Deposit', 1305.19], [-5, 'Deposit', 4451.35]]",no,yes,married,entrepreneur,Yes,No
16830,44,Female,4103,1878,147,Postgrad,"['Instagram', 'Twitter']",No,"[[-53, 'Deposit', 107.07], [-47, 'Withdrawal', 754.49], [-40, 'Withdrawal', 4732.78], [-35, 'Deposit', 7078.39]]",no,no,married,services,Yes,No
16831,53,Female,5080,8185,784,Primary,"['Instagram', 'Twitter', 'Facebook']",No,"[[-53, 'Deposit', 9200.06], [-33, 'Withdrawal', 3706.68]]",no,yes,married,admin.,No,No
16832,45,Female,4166,2989,839,Secondary,"['Instagram', 'Facebook', 'Twitter', 'Email']",Yes,"[[-22, 'Deposit', 6380.25], [-6, 'Deposit', 4433.96]]",yes,no,married,blue-collar,Yes,Yes
16833,61,Male,14548,8479,805,Tertiary,"['Facebook', 'Twitter', 'Email']",No,[],yes,yes,divorced,services,Yes,Yes
16834,30,Male,5773,1149,478,Tertiary,['Facebook'],No,"[[-44, 'Withdrawal', 1619.38], [-32, 'Deposit', 8827.33], [-16, 'Deposit', 3077.91], [-15, 'Deposit', 322.13]]",yes,no,married,services,No,No
16835,30,Female,11611,7050,944,Primary,"['Facebook', 'Instagram', 'Email']",Yes,"[[-53, 'Withdrawal', 4392.14], [-49, 'Deposit', 7330.29], [-46, 'Deposit', 4669.42], [-27, 'Deposit', 3479.04], [-10, 'Deposit', 335.62]]",no,no,single,admin.,Yes,No
16836,38,Male,13876,176,198,Tertiary,"['Twitter', 'Email']",No,"[[-59, 'Deposit', 122.51], [-49, 'Deposit', 5957.57], [-35, 'Withdrawal', 636.97], [-31, 'Withdrawal', 4126.04]]",yes,no,single,technician,No,No
16837,29,Male,9099,5207,330,Primary,"['Twitter', 'Facebook', 'Email']",No,"[[-58, 'Withdrawal', 3307.53]]",yes,no,married,management,Yes,Yes
16838,41,Male,9027,8300,978,Postgrad,"['Instagram', 'Facebook', 'Twitter', 'Email']",No,"[[-45, 'Deposit', 5459.97], [-18, 'Withdrawal', 3975.36]]",no,no,married,technician,No,No
16839,54,Male,11690,3817,474,Primary,['Facebook'],No,[],yes,no,single,management,No,No
16840,23,Female,7298,451,940,Tertiary,"['Twitter', 'Facebook', 'Email']",No,"[[-51, 'Withdrawal', 2428.08], [-9, 'Withdrawal', 2371.34]]",yes,no,married,entrepreneur,Yes,No
16841,34,Female,7573,6102,599,Secondary,"['Twitter', 'Instagram', 'Facebook', 'Email']",Yes,"[[-53, 'Withdrawal', 1858.17], [-47, 'Deposit', 4492.91], [-46, 'Withdrawal', 2164.47], [-41, 'Deposit', 6120.29], [-7, 'Withdrawal', 917.1]]",yes,no,divorced,admin.,No,Yes
16842,38,Female,11332,3696,675,Tertiary,"['Twitter', 'Email']",Yes,"[[-51, 'Withdrawal', 2607.69], [-50, 'Deposit', 3691.86], [-17, 'Deposit', 4116.67], [-10, 'Deposit', 3134.38], [-8, 'Withdrawal', 2347.48]]",yes,no,married,services,Yes,Yes
16843,24,Female,14528,4317,190,Secondary,"['Twitter', 'Facebook', 'Instagram', 'Email']",Yes,"[[-55, 'Deposit', 4702.33], [-50, 'Withdrawal', 3227.86], [-27, 'Deposit', 8062.14]]",yes,no,single,unemployed,No,Yes
16844,56,Female,4101,3622,379,Secondary,"['Twitter', 'Instagram', 'Facebook', 'Email']",No,"[[-60, 'Deposit', 715.43], [-57, 'Deposit', 5816.05], [-53, 'Withdrawal', 3137.42], [-45, 'Withdrawal', 466.65], [-41, 'Deposit', 4643.5], [-29, 'Withdrawal', 3079.76]]",yes,no,married,housemaid,Yes,No
16845,54,Female,11614,6991,868,Postgrad,"['Twitter', 'Facebook', 'Instagram', 'Email']",Yes,"[[-43, 'Withdrawal', 3393.08], [-25, 'Withdrawal', 2122.38], [-7, 'Withdrawal', 767.76], [-6, 'Deposit', 2062.56]]",yes,no,married,blue-collar,Yes,No
16846,35,Male,3570,7811,935,Primary,"['Facebook', 'Twitter', 'Instagram', 'Email']",Yes,[],yes,no,divorced,management,No,No
16847,34,Female,4240,173,26,Tertiary,"['Twitter', 'Email']",No,"[[-54, 'Withdrawal', 1517.73], [-47, 'Withdrawal', 319.52], [-21, 'Withdrawal', 2571.28], [-15, 'Deposit', 5549.66], [-8, 'Deposit', 2935.59], [-6, 'Deposit', 6283.19]]",yes,no,married,technician,No,No
16848,48,Male,14071,5008,547,Tertiary,"['Instagram', 'Twitter']",No,"[[-29, 'Deposit', 3314.89], [-28, 'Deposit', 4256.42]]",no,yes,married,blue-collar,Yes,No
16849,22,Male,4603,6266,814,Postgrad,"['Facebook', 'Twitter']",Yes,"[[-58, 'Deposit', 8945.92], [-35, 'Withdrawal', 1255.13], [-16, 'Deposit', 2313.61], [-13, 'Withdrawal', 582.17]]",no,yes,divorced,management,Yes,No
16850,52,Female,14642,7043,729,Primary,['Twitter'],Yes,[],no,yes,married,management,Yes,No
16851,32,Female,12337,5353,124,Primary,"['Facebook', 'Twitter']",Yes,"[[-54, 'Withdrawal', 4709.07]]",no,yes,married,retired,No,No
