customer_id,age,gender,annual_income,education_level,bank_signup_date,loyalty_program,loyalty_points,loyalty_last_active,bank_last_active,acquisition_channel,customer_acquisition_cost,yearly_average_customer_revenue,customer_tenure_days
CUST004017,64,Male,43246,High School,2022-06-17,0,0,,2025-01-10,Branch,441.71,1314.77,1018
CUST004018,58,Male,77899,Master,2015-06-02,0,0,,2025-03-14,Online,125.07,6999.26,3590
CUST004019,72,Female,42456,Bachelor,2015-08-20,1,469,2023-12-08,2025-03-10,Referral,68.56,6064.71,3511
CUST004020,39,Female,52630,High School,2017-09-16,0,0,,2025-01-20,Online,106.38,3648.02,2753
CUST004021,18,Male,162764,Bachelor,2019-08-15,1,1208,2025-02-23,2025-03-19,Online,189.97,12327.14,2055
CUST004022,58,Male,26990,Associate,2015-10-13,0,0,,2025-03-24,Online,222.22,3665.41,3457
CUST004023,49,Male,21789,High School,2017-04-19,1,216,2023-11-07,2025-03-10,Online,154.25,3321.89,2903
CUST004024,46,Male,81379,Bachelor,2020-04-25,1,765,2025-02-23,2025-03-26,Direct Mail,547.61,4368.09,1801
CUST004025,73,Male,39173,Master,2020-06-08,0,0,,2025-03-29,Referral,64.37,4974.4,1757
CUST004026,53,Male,46909,Master,2024-07-12,1,29,2025-02-24,2025-03-17,Online,276.62,557.5,262
CUST004027,64,Male,37216,PhD,2018-01-04,1,291,2025-03-09,2025-03-03,Direct Mail,494.51,5356.71,2643
CUST004028,35,Female,48300,Master,2023-12-27,1,34,2025-02-05,2025-03-22,Affiliate,203.18,989.31,460
CUST004029,60,Male,122315,High School,2015-06-19,0,0,,2025-03-25,Online,270.65,14015.36,3573
CUST004030,79,Male,82137,Associate,2016-07-13,1,1381,2024-03-16,2025-03-03,Direct Mail,323.62,11570.81,3183
CUST004031,77,Male,84643,Master,2022-01-09,0,0,,2025-03-06,Online,349.57,3889.31,1177
CUST004032,75,Male,27091,Associate,2015-09-20,1,317,2024-05-02,2025-03-06,Online,201.22,5628.14,3480
CUST004033,63,Female,30930,Bachelor,2017-01-17,1,292,2024-04-03,2025-03-08,Direct Mail,340.68,4343.63,2995
CUST004034,57,Male,13300,Bachelor,2016-12-13,1,144,2025-03-23,2025-02-05,Direct Mail,315.12,3393.16,3030
CUST004035,80,Male,36695,Associate,2022-01-27,1,184,2025-01-15,2025-03-17,Online,240.17,2031.36,1159
CUST004036,31,Male,88737,Master,2022-05-06,0,0,,2025-03-23,Referral,63.34,3896.41,1060
CUST004037,40,Female,71222,Bachelor,2017-12-26,0,0,,2025-03-15,Referral,74.01,9333.02,2652
CUST004038,28,Female,49233,Bachelor,2019-06-21,1,417,2022-12-21,2025-03-07,Online,140.97,2906.17,2110
CUST004039,53,Male,54390,PhD,2021-06-24,1,488,2025-02-15,2025-03-03,Branch,318.43,3449.62,1376
CUST004040,35,Female,38973,Bachelor,2020-06-17,0,0,,2025-03-05,Online,300.97,2765.15,1748
CUST004041,43,Female,60929,High School,2017-09-08,0,0,,2025-03-24,Online,341.04,9306.99,2761
CUST004042,51,Female,80662,Bachelor,2015-10-15,0,0,,2025-03-21,Online,194.02,12127.8,3455
CUST004043,27,Male,24517,Master,2022-05-07,0,0,,2025-03-04,Direct Mail,550.81,1033.45,1059
CUST004044,27,Male,63889,Bachelor,2021-03-02,1,393,2024-07-28,2025-03-02,Referral,115.27,3245.74,1490
CUST004045,20,Male,87667,Bachelor,2024-03-26,0,0,,2025-03-27,Branch,277.49,1441.18,370
CUST004046,82,Female,44691,Bachelor,2025-01-08,1,11,2025-01-08,2025-03-18,Affiliate,259.82,148.22,82
CUST004047,21,Male,78076,Associate,2024-01-12,1,104,2024-03-02,2024-04-03,Online,329.61,593.91,444
CUST004048,69,Male,224676,Master,2017-03-03,0,0,,2025-03-30,Direct Mail,467.68,22936.22,2950
CUST004049,45,Male,52204,Master,2016-02-16,0,0,,2025-03-19,Branch,412.73,4841.47,3331
CUST004050,22,Male,66952,High School,2019-09-21,0,0,,2025-03-04,Referral,72.38,4697.33,2018
CUST004051,51,Female,38027,High School,2022-06-11,1,124,2024-05-14,2025-03-23,Online,233.73,1778.11,1024
CUST004052,78,Male,60217,PhD,2018-08-06,1,292,2023-09-07,2025-03-14,Branch,301.44,8042.9,2429
CUST004053,37,Female,69232,Master,2019-08-13,1,524,2025-01-02,2025-03-18,Online,135.17,6951.0,2057
CUST004054,64,Male,60627,Master,2022-09-07,0,0,,2025-03-30,Online,134.17,1525.34,936
CUST004055,68,Male,33032,Master,2018-07-15,1,363,2025-02-24,2025-03-08,Online,271.5,3674.36,2451
CUST004056,46,Male,60978,Bachelor,2020-04-20,0,0,,2025-03-18,Branch,206.51,4525.4,1806
CUST004057,55,Male,114254,Bachelor,2017-09-13,1,934,2025-01-29,2024-05-15,Online,123.48,8307.19,2756
CUST004058,35,Male,68830,Bachelor,2022-03-09,0,0,,2025-03-25,Online,272.18,1638.13,1118
CUST004059,77,Female,88972,High School,2024-01-01,0,0,,2025-03-13,Online,100.03,1482.03,455
CUST004060,82,Female,48853,Bachelor,2016-05-29,1,434,2024-06-14,2025-03-14,Branch,326.98,6765.41,3228
CUST004061,83,Male,80020,Bachelor,2015-11-25,1,1445,2024-08-14,2025-03-24,Referral,68.89,9783.75,3414
CUST004062,29,Female,63241,Bachelor,2017-03-21,0,0,,2025-03-09,Online,290.29,5104.39,2932
CUST004063,68,Female,34188,Bachelor,2019-09-11,1,144,2025-03-11,2025-03-23,Online,143.8,5016.44,2028
CUST004064,64,Male,64495,Bachelor,2018-11-17,0,0,,2025-01-02,Referral,77.89,6927.19,2326
CUST004065,82,Female,33497,High School,2018-05-13,0,0,,2025-03-22,Online,134.58,4156.62,2514
CUST004066,19,Male,40080,Associate,2015-10-10,1,191,2025-01-29,2025-03-02,Branch,488.46,5121.34,3460
CUST004067,48,Female,60460,High School,2018-10-28,0,0,,2025-03-14,Branch,348.39,4675.06,2346
CUST004068,39,Male,63812,High School,2020-12-13,1,238,2025-03-03,2025-03-15,Branch,221.18,3388.75,1569
CUST004069,83,Male,30347,PhD,2018-05-13,0,0,,2025-02-16,Online,247.75,3252.04,2514
CUST004070,35,Male,93160,High School,2019-05-07,1,392,2024-05-20,2025-03-14,Referral,64.94,9911.96,2155
CUST004071,75,Male,73210,Associate,2015-05-28,0,0,,2024-07-28,Affiliate,302.03,13501.08,3595
CUST004072,38,Female,38666,Bachelor,2017-09-05,1,433,2025-03-14,2025-03-01,Online,299.92,4663.6,2764
CUST004073,40,Female,25496,Bachelor,2020-11-15,1,132,2025-03-29,2025-03-26,Branch,344.98,1691.69,1597
CUST004074,36,Male,51156,High School,2024-09-10,1,35,2025-03-01,2024-11-20,Direct Mail,536.96,316.23,202
CUST004075,79,Female,44007,Bachelor,2018-06-02,0,0,,2025-03-06,Branch,458.61,4730.24,2494
CUST004076,63,Male,58201,Bachelor,2023-12-16,1,134,2025-01-08,2025-03-24,Online,182.06,924.6,471
CUST004077,23,Female,45868,High School,2018-07-18,0,0,,2025-03-19,Online,167.18,3168.79,2448
CUST004078,46,Male,20158,Associate,2015-10-07,1,201,2022-11-19,2025-03-02,Referral,84.21,3270.87,3463
CUST004079,80,Male,45293,Master,2016-04-07,0,0,,2025-03-06,Branch,469.01,5173.32,3280
CUST004080,47,Male,47206,Master,2017-12-16,0,0,,2025-03-02,Branch,217.27,6377.58,2662
CUST004081,26,Male,75502,Bachelor,2024-01-23,1,146,2025-02-10,2025-03-11,Branch,477.79,1458.33,433
CUST004082,51,Female,38792,High School,2018-09-17,1,489,2025-03-03,2025-03-04,Referral,82.36,4459.31,2387
CUST004083,65,Female,127315,Bachelor,2024-02-07,1,167,2025-01-20,2025-02-09,Direct Mail,448.94,1419.39,418
CUST004084,47,Male,21147,Bachelor,2023-11-06,1,47,2025-01-25,2025-03-19,Branch,382.81,660.7,511
CUST004085,23,Female,105944,High School,2016-08-06,1,1128,2025-01-08,2025-03-02,Referral,56.94,8780.26,3159
CUST004086,44,Male,49164,Bachelor,2022-06-28,0,0,,2025-03-27,Online,237.78,1181.5,1007
CUST004087,84,Female,84531,Bachelor,2021-02-13,1,591,2025-03-13,2025-03-14,Branch,266.34,3195.99,1507
CUST004088,64,Female,57238,Associate,2018-08-29,0,0,,2025-03-30,Online,107.36,6637.14,2406
CUST004089,67,Female,97233,Bachelor,2017-08-15,0,0,,2025-03-21,Referral,121.66,11423.47,2785
CUST004090,78,Male,45315,Master,2017-03-18,1,255,2025-03-17,2025-03-21,Referral,89.33,2860.7,2935
CUST004091,76,Female,31754,Associate,2018-05-24,0,0,,2025-03-30,Branch,285.3,4117.75,2503
CUST004092,23,Female,111897,Master,2020-06-08,1,361,2025-02-25,2025-03-17,Online,161.46,7142.72,1757
CUST004093,23,Female,51966,High School,2016-01-09,0,0,,2025-03-05,Online,268.36,8591.69,3369
CUST004094,59,Female,61443,Master,2020-10-01,1,323,2024-06-24,2025-03-17,Direct Mail,314.51,4647.76,1642
CUST004095,31,Male,101973,High School,2017-02-09,0,0,,2025-03-02,Branch,427.51,15952.24,2972
CUST004096,84,Male,32830,High School,2016-10-26,0,0,,2025-03-23,Branch,497.87,4505.46,3078
CUST004097,53,Male,74075,Bachelor,2024-09-19,1,38,2024-04-07,2025-03-09,Online,281.18,286.48,193
CUST004098,51,Male,40951,Bachelor,2021-04-09,0,0,,2025-03-30,Online,137.64,1404.35,1452
CUST004099,40,Female,51482,Master,2017-11-28,1,423,2023-07-14,2025-03-19,Branch,238.48,4541.55,2680
CUST004100,66,Male,57024,Associate,2016-04-29,1,631,2023-12-20,2024-06-29,Affiliate,262.35,6136.86,3258
CUST004101,66,Female,25977,Associate,2020-03-24,0,0,,2025-03-17,Online,216.72,3206.96,1833
CUST004102,64,Female,37259,Bachelor,2015-08-11,1,579,2025-02-25,2025-03-12,Online,150.94,3007.78,3520
CUST004103,27,Female,108079,Bachelor,2019-12-31,0,0,,2025-03-21,Referral,57.54,9989.46,1917
CUST004104,84,Male,85663,Associate,2018-09-26,1,650,2025-01-06,2025-03-20,Branch,466.01,4002.14,2378
CUST004105,50,Male,53304,Bachelor,2015-06-26,0,0,,2025-03-29,Online,226.56,5212.57,3566
CUST004106,66,Female,62109,Bachelor,2019-04-21,1,369,2024-04-10,2025-02-05,Referral,146.01,5930.61,2171
CUST004107,46,Female,47475,Master,2024-09-30,1,28,2025-02-20,2025-03-01,Online,338.74,269.54,182
CUST004108,84,Male,108377,PhD,2020-09-10,1,504,2025-02-08,2025-03-19,Online,200.45,7922.08,1663
CUST004109,69,Male,49757,Associate,2016-01-18,1,437,2025-03-29,2025-03-26,Online,174.68,4925.98,3360
CUST004110,63,Female,61759,Bachelor,2016-02-19,1,385,2025-03-23,2025-03-25,Affiliate,269.54,6918.65,3328
CUST004111,62,Male,97548,Associate,2018-02-14,1,942,2025-01-18,2025-03-13,Branch,477.65,8629.48,2602
CUST004112,80,Male,37287,Bachelor,2016-10-25,1,346,2025-03-18,2025-03-26,Referral,94.29,6756.77,3079
CUST004113,79,Female,119908,Bachelor,2016-06-11,1,1808,2025-03-01,2025-01-13,Online,151.83,14703.86,3215
CUST004114,18,Female,25587,PhD,2020-04-28,1,94,2024-08-08,2025-03-05,Referral,86.15,2510.53,1798
CUST004115,82,Female,124232,Bachelor,2017-08-30,1,1047,2025-02-27,2025-03-31,Branch,271.41,10784.29,2770
CUST004116,35,Female,45649,PhD,2024-11-16,1,34,2024-03-30,2025-01-21,Online,299.39,172.4,135
CUST004117,74,Female,48714,Master,2022-09-29,0,0,,2025-03-30,Affiliate,233.76,2304.63,914
CUST004118,39,Female,21377,Master,2018-10-22,1,131,2025-02-28,2025-03-14,Branch,293.96,2969.64,2352
CUST004119,47,Female,43813,Master,2023-02-20,1,113,2025-01-05,2025-03-02,Online,255.98,1246.44,770
CUST004120,27,Female,32701,Bachelor,2024-11-23,1,9,2025-01-19,2024-12-09,Direct Mail,528.65,233.25,128
CUST004121,83,Male,40589,Associate,2018-02-04,0,0,,2025-03-03,Branch,240.58,4317.05,2612
CUST004122,53,Male,51350,Associate,2021-06-23,1,153,2025-01-12,2025-03-07,Online,171.92,3619.89,1377
CUST004123,45,Female,88786,High School,2024-01-22,0,0,,2025-03-21,Online,281.98,1164.99,434
CUST004124,37,Female,61015,Bachelor,2021-11-20,1,398,2025-01-17,2025-03-28,Online,109.4,2209.54,1227
CUST004125,41,Female,64146,Bachelor,2020-07-17,1,421,2025-01-23,2025-03-30,Online,218.23,4990.1,1718
CUST004126,38,Female,31803,Bachelor,2016-03-04,0,0,,2025-01-28,Online,277.01,5591.71,3314
CUST004127,64,Male,35408,PhD,2024-11-05,1,19,2024-09-28,2025-03-11,Online,281.98,250.08,146
CUST004128,33,Female,135191,Master,2016-12-27,1,728,2024-04-20,2025-03-09,Online,133.07,12739.57,3016
CUST004129,47,Male,38081,High School,2020-01-17,0,0,,2025-03-22,Referral,99.61,3177.42,1900
CUST004130,71,Female,125893,Associate,2015-08-22,0,0,,2023-12-22,Direct Mail,256.48,17503.88,3509
CUST004131,60,Male,48706,Bachelor,2022-04-28,0,0,,2025-03-31,Branch,394.4,2320.23,1068
CUST004132,32,Male,55062,Associate,2021-02-22,0,0,,2024-01-24,Branch,330.3,3605.75,1498
CUST004133,79,Male,93926,Bachelor,2015-12-27,0,0,,2025-01-21,Online,295.38,8169.73,3382
CUST004134,79,Female,103884,Bachelor,2017-07-04,0,0,,2025-02-22,Branch,310.05,12590.28,2827
CUST004135,79,Male,52035,Bachelor,2021-04-22,1,301,2025-01-23,2025-01-03,Affiliate,191.75,2680.84,1439
CUST004136,44,Male,45295,Master,2021-03-19,0,0,,2025-02-14,Online,213.36,3334.87,1473
CUST004137,38,Male,53483,Master,2022-05-18,0,0,,2025-03-28,Branch,241.32,2109.21,1048
CUST004138,70,Female,65125,High School,2022-01-23,1,371,2025-03-31,2025-03-01,Online,242.29,3615.48,1163
CUST004139,20,Female,85882,Bachelor,2020-03-01,1,779,2025-03-12,2025-03-29,Direct Mail,250.85,3471.34,1856
CUST004140,49,Male,55116,Bachelor,2016-05-17,1,779,2025-03-29,2025-03-28,Direct Mail,574.08,5474.66,3240
CUST004141,23,Male,74946,Associate,2024-08-18,0,0,,2025-03-17,Direct Mail,540.64,487.64,225
CUST004142,34,Male,124775,High School,2021-07-11,1,407,2025-02-18,2025-03-07,Referral,51.38,4885.3,1359
CUST004143,38,Female,66552,Bachelor,2020-01-11,0,0,,2025-03-15,Online,110.0,4187.11,1906
CUST004144,35,Female,64274,Associate,2017-04-29,1,739,2022-09-10,2025-02-04,Referral,120.66,7546.82,2893
CUST004145,83,Male,25735,Associate,2018-01-17,0,0,,2025-03-28,Online,147.73,4321.31,2630
CUST004146,23,Female,14760,Bachelor,2022-03-20,1,71,2025-02-06,2025-03-12,Online,227.09,1074.3,1107
CUST004147,36,Female,66787,Bachelor,2016-07-18,0,0,,2025-03-10,Online,345.53,9126.72,3178
CUST004148,25,Male,52453,High School,2016-04-07,0,0,,2025-03-31,Branch,390.29,7424.61,3280
CUST004149,39,Female,42518,High School,2023-05-14,0,0,,2025-03-27,Online,298.47,1480.39,687
CUST004150,51,Male,62121,Master,2022-10-26,0,0,,2025-02-07,Direct Mail,580.34,2251.12,887
CUST004151,41,Male,53363,High School,2018-11-26,0,0,,2025-03-06,Online,320.76,6671.52,2317
CUST004152,84,Male,96662,Master,2016-07-09,1,517,2024-07-09,2025-03-22,Online,298.87,13223.74,3187
CUST004153,69,Male,57419,Bachelor,2015-06-26,1,494,2025-03-31,2025-03-09,Branch,483.76,11007.41,3566
CUST004154,20,Male,37859,Associate,2019-01-11,0,0,,2025-03-01,Branch,418.68,3261.77,2271
CUST004155,54,Male,90234,High School,2017-11-23,1,1115,2024-04-28,2025-03-17,Referral,78.27,8857.04,2685
CUST004156,28,Male,49341,High School,2021-07-22,1,305,2025-03-07,2025-03-10,Direct Mail,406.74,3916.68,1348
CUST004157,45,Female,71564,High School,2016-11-10,1,426,2024-09-26,2024-06-14,Online,178.77,9352.97,3063
CUST004158,75,Male,43320,High School,2020-08-31,1,326,2024-11-05,2025-03-30,Direct Mail,420.0,2507.39,1673
CUST004159,78,Female,39742,Bachelor,2016-09-19,1,463,2025-02-20,2025-03-10,Direct Mail,455.17,7514.19,3115
CUST004160,79,Female,57364,High School,2021-04-04,0,0,,2025-01-15,Online,126.12,3255.81,1457
CUST004161,39,Male,55353,Bachelor,2016-05-29,1,801,2025-02-05,2025-02-17,Direct Mail,573.86,6443.11,3228
CUST004162,46,Male,69912,Bachelor,2016-01-08,1,693,2023-07-17,2025-03-26,Direct Mail,593.33,7637.16,3370
CUST004163,70,Male,48086,Associate,2023-03-28,1,153,2024-08-13,2025-03-11,Affiliate,324.75,1186.35,734
CUST004164,36,Female,21958,High School,2015-09-11,0,0,,2025-03-31,Direct Mail,449.76,5298.88,3489
CUST004165,41,Male,44298,High School,2019-07-24,0,0,,2025-03-19,Direct Mail,419.54,3781.73,2077
CUST004166,83,Male,81797,High School,2015-07-24,0,0,,2025-03-09,Online,243.58,13544.02,3538
CUST004167,51,Male,47401,Bachelor,2024-03-02,1,85,2025-01-15,2025-03-12,Online,235.42,523.64,394
CUST004168,39,Female,48625,Associate,2021-06-03,0,0,,2025-03-20,Direct Mail,347.23,3145.32,1397
CUST004169,61,Male,90064,Bachelor,2021-03-22,0,0,,2025-03-02,Branch,499.18,2094.17,1470
CUST004170,76,Male,38526,Bachelor,2018-04-03,0,0,,2025-03-24,Online,297.4,5540.84,2554
CUST004171,26,Male,25430,Bachelor,2019-02-17,0,0,,2025-02-08,Online,164.42,3551.81,2234
CUST004172,47,Male,50755,Bachelor,2016-11-13,1,505,2025-03-06,2025-03-05,Branch,474.17,7560.24,3060
CUST004173,66,Male,43174,Bachelor,2016-02-20,1,525,2025-01-10,2025-03-02,Online,226.52,4314.43,3327
CUST004174,67,Female,33926,Associate,2015-10-15,1,343,2025-02-08,2025-03-02,Referral,53.44,6566.18,3455
CUST004175,34,Male,50382,High School,2022-08-12,1,263,2025-01-05,2025-03-23,Referral,124.01,1714.15,962
CUST004176,31,Male,70322,Bachelor,2021-08-13,0,0,,2025-03-09,Branch,466.62,2046.31,1326
CUST004177,20,Female,54745,Associate,2015-11-15,0,0,,2025-03-01,Online,303.47,7480.79,3424
CUST004178,43,Male,64124,Bachelor,2021-09-26,0,0,,2025-03-29,Online,103.55,2164.69,1282
CUST004179,84,Female,136188,Bachelor,2024-01-12,1,211,2025-01-13,2025-03-10,Branch,284.63,1456.51,444
CUST004180,82,Female,46334,Bachelor,2017-01-25,1,364,2025-01-18,2025-03-26,Branch,410.66,4978.92,2987
CUST004181,71,Female,63212,Bachelor,2024-02-25,1,72,2024-07-01,2025-03-31,Online,265.46,1092.92,400
CUST004182,37,Female,42637,Bachelor,2017-12-29,1,426,2024-11-11,2025-03-03,Referral,64.29,5531.3,2649
CUST004183,30,Female,36022,Bachelor,2020-08-11,1,271,2025-02-11,2025-03-29,Online,204.24,3473.97,1693
CUST004184,40,Male,41053,Bachelor,2021-08-28,0,0,,2025-03-10,Branch,461.72,2236.24,1311
CUST004185,78,Female,43291,Bachelor,2018-03-12,1,243,2024-05-03,2025-03-27,Referral,79.66,5450.75,2576
CUST004186,22,Male,65829,Bachelor,2019-08-04,0,0,,2025-03-26,Online,131.89,7032.67,2066
CUST004187,82,Male,178015,Master,2017-12-29,1,2665,2025-01-11,2025-03-17,Direct Mail,510.86,7866.44,2649
CUST004188,33,Male,38448,Bachelor,2023-01-29,0,0,,2025-03-03,Affiliate,393.84,1528.82,792
CUST004189,29,Male,44657,Bachelor,2016-09-06,1,554,2025-03-06,2025-03-21,Online,164.31,9272.32,3128
CUST004190,79,Male,53291,Bachelor,2020-11-15,1,352,2023-07-24,2025-03-06,Referral,88.1,3848.85,1597
CUST004191,34,Male,67036,Bachelor,2022-11-24,0,0,,2025-03-06,Online,132.69,2056.93,858
CUST004192,18,Male,62746,High School,2022-03-13,0,0,,2024-03-16,Online,139.24,2611.97,1114
CUST004193,73,Female,104520,Master,2015-07-26,1,1304,2025-02-18,2025-03-20,Online,237.01,10266.61,3536
CUST004194,84,Female,16348,High School,2017-03-26,1,175,2025-03-26,2025-03-04,Online,275.97,2487.93,2927
CUST004195,71,Female,16674,Bachelor,2019-09-21,1,116,2025-02-16,2025-02-25,Online,320.13,2015.43,2018
CUST004196,65,Female,42922,Bachelor,2021-03-26,0,0,,2025-03-31,Referral,130.56,2438.15,1466
CUST004197,23,Female,95200,PhD,2021-05-21,0,0,,2025-03-26,Direct Mail,276.12,6467.72,1410
CUST004198,85,Male,25141,High School,2016-02-17,1,397,2025-02-14,2025-03-04,Branch,460.11,5212.6,3330
CUST004199,72,Female,12225,Bachelor,2020-04-03,1,80,2024-05-03,2025-03-18,Online,126.08,1844.46,1823
CUST004200,47,Male,73180,Bachelor,2021-02-10,0,0,,2025-03-07,Affiliate,303.98,5097.87,1510
CUST004201,79,Female,62125,Associate,2016-09-13,1,867,2023-07-28,2025-03-06,Branch,368.72,5283.19,3121
CUST004202,66,Male,31887,High School,2023-05-19,0,0,,2025-03-09,Affiliate,234.86,1101.99,682
CUST004203,62,Female,33601,Bachelor,2023-04-11,1,76,2024-04-02,2025-03-02,Online,162.87,648.55,720
CUST004204,30,Male,33867,Bachelor,2021-07-18,1,176,2024-07-13,2025-03-30,Online,101.02,2205.92,1352
CUST004205,72,Male,58125,High School,2024-12-26,1,15,2024-04-22,2025-03-29,Online,118.31,164.54,95
CUST004206,35,Female,40212,Bachelor,2023-12-01,1,97,2024-09-05,2025-03-21,Online,271.26,931.07,486
CUST004207,50,Male,70412,Bachelor,2023-01-14,1,154,2025-02-04,2025-03-28,Online,209.23,2100.07,807
CUST004208,79,Male,13197,Bachelor,2018-08-22,0,0,,2025-03-21,Branch,409.7,2691.22,2413
CUST004209,47,Female,35834,Master,2021-09-07,0,0,,2025-03-25,Referral,141.92,1824.36,1301
CUST004210,28,Male,31321,Bachelor,2019-06-28,0,0,,2025-03-04,Branch,249.0,3566.49,2103
CUST004211,54,Male,48383,PhD,2017-04-24,0,0,,2025-03-08,Online,327.4,5740.56,2898
CUST004212,70,Female,42026,Master,2017-12-18,1,366,2022-09-02,2024-12-31,Branch,444.99,5122.5,2660
CUST004213,50,Female,81961,Associate,2018-11-18,1,627,2025-03-29,2025-03-26,Online,343.04,7442.6,2325
CUST004214,42,Female,21707,High School,2021-11-04,0,0,,2025-03-02,Affiliate,325.8,1869.0,1243
CUST004215,18,Female,56265,Bachelor,2016-09-05,1,572,2024-01-12,2025-03-03,Online,176.05,8190.08,3129
CUST004216,18,Female,72711,Bachelor,2018-11-20,1,747,2025-03-18,2025-03-20,Affiliate,274.43,6787.17,2323
CUST004217,84,Male,139164,Bachelor,2019-02-17,1,1023,2024-10-21,2025-03-01,Referral,67.26,12269.03,2234
CUST004218,33,Male,43226,Bachelor,2023-03-04,1,168,2024-09-03,2025-03-06,Branch,466.85,1814.42,758
CUST004219,84,Female,64687,Bachelor,2020-09-13,1,294,2023-02-04,2025-01-18,Online,259.24,4358.66,1660
CUST004220,18,Female,22318,Bachelor,2018-03-25,0,0,,2025-03-10,Direct Mail,369.35,2608.47,2563
CUST004221,66,Male,16632,High School,2017-05-13,0,0,,2025-01-16,Branch,414.54,3152.36,2879
CUST004222,44,Female,83907,Master,2024-04-24,0,0,,2025-03-13,Direct Mail,511.28,859.34,341
CUST004223,58,Male,54847,Associate,2022-12-09,0,0,,2025-03-23,Referral,119.61,2293.65,843
CUST004224,70,Male,99145,PhD,2024-02-13,0,0,,2025-03-17,Direct Mail,272.47,1963.11,412
CUST004225,64,Male,27677,High School,2024-02-25,1,42,2024-12-08,2025-01-19,Online,228.35,480.84,400
CUST004226,31,Female,71327,PhD,2017-03-09,1,585,2025-03-05,2025-03-03,Referral,100.12,4005.72,2944
CUST004227,37,Female,140013,High School,2018-06-17,0,0,,2025-03-12,Online,135.34,15285.26,2479
CUST004228,72,Male,67842,High School,2015-05-02,1,1006,2025-01-31,2025-02-07,Online,341.3,6036.36,3621
CUST004229,50,Male,63157,High School,2017-09-23,1,627,2025-02-07,2025-03-30,Branch,261.51,4011.44,2746
CUST004230,51,Female,55235,Bachelor,2020-08-17,1,323,2025-01-22,2025-03-17,Online,231.46,3333.83,1687
CUST004231,72,Male,25075,Master,2015-08-11,1,435,2025-03-22,2025-03-22,Referral,104.6,3430.17,3520
CUST004232,64,Male,108323,Bachelor,2022-03-19,1,350,2025-03-18,2025-03-30,Branch,344.92,5004.87,1108
CUST004233,53,Male,40524,Master,2023-07-13,1,108,2025-01-03,2025-01-06,Affiliate,232.46,869.62,627
CUST004234,68,Male,70779,Bachelor,2017-02-19,1,586,2022-09-16,2025-03-16,Branch,364.0,6449.76,2962
CUST004235,44,Male,25174,Bachelor,2021-05-08,0,0,,2025-03-28,Branch,454.35,2638.16,1423
CUST004236,70,Female,30496,Master,2019-03-11,1,253,2023-01-04,2025-03-07,Online,116.85,2779.5,2212
